"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.216093174E1,6.893587112E-2,-2.135448456E0,4.013725281E0
1.216561934E1,-2.997436523E-1,-1.986903667E0,4.524726391E0
1.217030689E1,-6.445088387E-1,-1.916771889E0,4.419013977E0
1.217499450E1,-6.694316864E-1,-1.967534542E0,3.991934538E0
1.217968210E1,-7.239818573E-1,-1.980636597E0,3.346899509E0
1.218436965E1,-6.123929024E-1,-1.945975304E0,2.749022961E0
1.218905726E1,-7.032618523E-1,-1.977960587E0,2.185629368E0
1.219374486E1,-5.805873871E-1,-1.918413162E0,1.735404015E0
1.219843246E1,-4.499936104E-1,-1.681050777E0,1.095766187E0
1.220312002E1,-3.397169113E-1,-1.265585899E0,3.613321781E-1
1.220780762E1,1.293401718E-1,-5.896711349E-1,-1.734253168E-1
1.221249523E1,2.310681343E-1,-4.225535393E-1,-4.777442217E-1
1.221718278E1,-2.932329178E-1,-1.037219048E0,-4.340996146E-1
1.222187038E1,-7.465748787E-1,-1.583579063E0,-8.166326880E-1
1.222655799E1,-1.682829857E-1,-7.427091599E-1,-2.867246628E0
1.223124559E1,-4.716343880E-1,-1.849956512E-1,-3.080075979E0
1.223593314E1,-1.145048618E0,-6.618070602E-1,-2.592454910E0
1.224062075E1,-1.065546989E0,-1.259673119E0,-1.932893872E0
1.224530830E1,-7.126040459E-1,-1.433843136E0,-1.493759155E0
1.224999590E1,-5.359077454E-1,-1.385420322E0,-9.326090217E-1
1.225468351E1,-3.245983124E-1,-1.530082226E0,-2.847361565E-2
1.225937111E1,-7.797479630E-2,-1.857242584E0,8.274933100E-1
1.226405866E1,1.761269569E-1,-2.212722778E0,1.393431544E0
1.226874627E1,6.010775566E-1,-2.714937687E0,1.772007704E0
1.227343387E1,9.917368889E-1,-2.913818836E0,1.356414199E0
1.227812148E1,9.517383575E-1,-3.072525501E0,1.431679964E0
1.228280903E1,1.347441196E0,-2.913455486E0,1.140603781E0
1.228749663E1,1.877271652E0,-2.283944607E0,3.594202995E-1
1.229218424E1,1.781222820E0,-1.676982403E0,1.007629633E-1
1.229687179E1,1.831007719E0,-1.216077805E0,1.426936388E-1
1.230155939E1,2.405825377E0,-8.472623825E-1,-8.873856068E-2
1.230624700E1,3.100146770E0,-4.069795609E-1,-4.831457138E-1
1.231093455E1,2.996129751E0,-2.443342209E-1,-8.348065615E-1
1.231562215E1,2.476438761E0,-5.174093246E-1,-1.096426010E0
1.232030970E1,2.584348917E0,-1.978254318E-1,-1.101908684E0
1.232499731E1,3.009396791E0,9.909887314E-1,-1.302783012E0
1.232968491E1,2.539784908E0,2.509985924E0,-2.376255274E0
1.233437241E1,1.454802513E0,3.589844227E0,-4.057871819E0
1.233906012E1,2.034511566E-1,5.342211246E0,-5.228899956E0
1.234374767E1,2.208404541E0,4.756790161E0,-6.712395668E0
1.234843528E1,2.232373476E0,4.589900494E0,-7.102199554E0
1.235312288E1,1.325573444E0,5.872402191E0,-6.570791245E0
1.235781043E1,1.160742283E0,6.538378239E0,-5.004054070E0
1.236249804E1,1.323181152E0,5.634667397E0,-3.486768007E0
1.236718564E1,1.178012371E0,3.470275879E0,-2.864357710E0
1.237187319E1,2.750349045E-1,2.475165367E0,-1.521025658E0
1.237656080E1,-6.314511299E-1,2.213387489E0,7.205493450E-1
1.238124840E1,-1.017230511E0,2.087275982E0,2.580430746E0
1.238593595E1,-1.385940552E0,1.695792198E0,4.619522572E0
1.239062356E1,-1.604521751E0,1.847081184E0,5.186733246E0
1.239531116E1,-1.860191345E0,1.837606430E0,5.116710186E0
1.239999871E1,-2.182272911E0,2.082551003E0,4.294058800E0
1.240468632E1,-2.030043602E0,1.868406773E0,3.411704063E0
1.240937392E1,-1.721202850E0,1.884367466E0,2.165860653E0
1.241406153E1,-1.596545219E0,1.743855000E0,1.501905918E0
1.241874908E1,-9.702157974E-1,1.997407436E0,2.404415607E-1
1.242343663E1,-6.211452484E-1,2.066421986E0,-5.433199406E-1
1.242812429E1,-1.561899185E-1,2.085347176E0,-1.142194510E0
1.243281184E1,3.730154037E-2,2.206754684E0,-1.610362053E0
1.243749944E1,-9.084768295E-1,2.107950211E0,-1.580579758E0
1.244218705E1,-1.580682755E0,1.734793663E0,-1.696734905E0
1.244687460E1,-1.412378788E0,1.159224033E0,-1.438989878E0
1.245156220E1,2.200007439E-1,1.120676994E0,-1.708522797E0
1.245624981E1,2.095568419E0,1.827478409E0,-1.089402199E0
1.246093736E1,1.468705654E0,2.288294315E0,-7.625117302E-1
1.246562496E1,1.127284050E0,2.077173710E0,-4.775121212E-1
1.247031257E1,1.439581871E0,1.468163967E0,-3.289868832E-1
1.247500012E1,1.908700466E0,7.687544823E-1,2.243111134E-1
1.247968773E1,1.749141693E0,3.574323654E-2,4.547405243E-2
1.248437533E1,1.384765625E0,-8.185515404E-1,7.226777077E-2
1.248906288E1,4.870200157E-1,-1.691840172E0,-3.889458179E-1
1.249375049E1,1.110205650E-1,-2.600111008E0,-6.689846516E-1
1.249843809E1,2.519135475E-1,-3.323698521E0,-1.018764019E0
1.250312564E1,4.205136299E-1,-4.097912788E0,-1.495499849E0
1.250781325E1,3.193321228E-1,-4.675130844E0,-2.299764633E0
1.251250085E1,1.073623657E0,-5.035517693E0,-2.648428202E0
1.251718840E1,1.899369717E0,-5.183457851E0,-2.919747353E0
1.252187601E1,2.223683357E0,-4.922873497E0,-3.095409632E0
1.252656361E1,2.527173281E0,-4.296316147E0,-3.062936306E0
1.253125111E1,3.127901077E0,-3.637138844E0,-3.024672270E0
1.253593877E1,3.616698980E0,-2.986845970E0,-2.795139074E0
1.254062637E1,3.454854727E0,-2.535966396E0,-2.418831825E0
1.254531392E1,3.001800537E0,-2.293974876E0,-2.025986910E0
1.255000153E1,2.467887878E0,-2.160537720E0,-1.693405390E0
1.255468913E1,1.866999626E0,-1.896910191E0,-9.334750175E-1
1.255937668E1,1.111972332E0,-1.384137154E0,-3.176116943E-2
1.256406429E1,4.451808929E-1,-9.096579552E-1,8.711113930E-1
1.256875189E1,-2.109718323E-1,-6.791129112E-1,1.782077551E0
1.257343944E1,-7.996878624E-1,-3.773264885E-1,2.275302649E0
1.257812705E1,-1.469787598E0,4.240808487E-1,1.950467229E0
1.258281465E1,-2.054738522E0,1.316783428E0,1.202810526E0
1.258750246E1,-2.000217915E0,9.822745323E-1,1.201638222E0
1.259218976E1,-1.693906307E0,3.030710220E-1,1.620630980E0
1.259687741E1,-1.436925888E0,-2.126674652E-1,2.156389236E0
1.260156496E1,-1.731980801E0,-4.939746857E-1,2.375122547E0
1.260625257E1,-2.048958302E0,-6.328573227E-1,2.263684034E0
1.261094017E1,-1.991503716E0,-6.009926796E-1,2.153376341E0
1.261562773E1,-1.626940250E0,-5.419297218E-1,1.786546946E0
1.262031533E1,-1.376039505E0,-4.989695549E-1,1.568337202E0
1.262500293E1,-1.075765610E0,-2.763485909E-1,1.295731902E0
1.262969049E1,-5.531892776E-1,8.766222000E-2,8.037213683E-1
1.263437809E1,-2.288866043E-2,2.682423592E-1,1.246274710E-1
1.263906569E1,6.261243820E-1,5.005545616E-1,-1.879479885E-1
1.264375325E1,9.685630798E-1,7.848420143E-1,-4.339909554E-2
1.264844085E1,1.248460293E0,1.331437588E0,4.055085182E-1
1.265312845E1,1.532875538E0,1.628939629E0,7.103085518E-1
1.265781601E1,2.008224964E0,1.917192459E0,9.261490703E-1
1.266250361E1,2.114481449E0,1.971556187E0,8.452549577E-1
1.266719121E1,1.899053097E0,2.016233444E0,8.029592037E-1
1.267187877E1,1.447486877E0,1.930683613E0,3.441261053E-1
1.267656637E1,1.156407356E0,1.451559067E0,-2.547045946E-1
1.268125398E1,1.279530048E0,5.076632500E-1,-1.014973760E0
1.268594153E1,1.129008293E0,-3.075456619E-1,-1.652795553E0
1.269062913E1,9.309616089E-1,-1.117873192E0,-1.869180441E0
1.269531668E1,1.226899624E0,-1.946043015E0,-1.621947050E0
1.270000429E1,1.438970566E0,-2.704733372E0,-9.583574533E-1
1.270469189E1,1.520057678E0,-3.354806662E0,-1.541745663E-2
1.270937944E1,1.360521317E0,-3.881462097E0,8.790152073E-1
1.271406705E1,1.276318550E0,-4.379861832E0,1.813023567E0
1.271875465E1,9.416089058E-1,-4.821578979E0,2.846203804E0
1.272344220E1,1.203598976E-1,-5.040879250E0,3.933118820E0
1.272812981E1,-1.209084034E0,-5.126535892E0,5.061677933E0
1.273281741E1,-2.580778599E0,-5.129015923E0,6.467957497E0
1.273750496E1,-3.949753284E0,-5.447260380E0,7.642800808E0
1.274219257E1,-4.901903152E0,-5.718669415E0,8.158436775E0
1.274688012E1,-5.055812359E0,-5.881285191E0,7.652400017E0
1.275156773E1,-4.708238125E0,-5.839179039E0,6.682779312E0
1.275625533E1,-3.800485611E0,-5.490905762E0,5.322225094E0
1.276094288E1,-2.483606339E0,-5.355864525E0,3.615430355E0
1.276563048E1,-9.077844620E-1,-4.920534134E0,1.681332707E0
1.277031809E1,7.097897530E-1,-4.604192734E0,-2.008855343E-2
1.277500564E1,2.213208199E0,-4.548631191E0,-1.149993777E0
1.277969325E1,2.818951130E0,-4.328094482E0,-1.474737167E0
1.278438085E1,2.277894020E0,-4.274013519E0,-1.214455605E0
1.278906840E1,1.804001331E0,-3.976380587E0,-3.645889759E-1
1.279375601E1,1.702060223E0,-3.508229733E0,1.609089375E-1
1.279844351E1,1.574642181E0,-3.587135792E0,-6.343245506E-2
1.280313116E1,1.612823009E0,-3.361966610E0,-1.577503681E-1
1.280781877E1,2.117155790E0,-2.244976521E0,-1.635375023E-1
1.281250637E1,2.287387609E0,-1.088207722E0,-2.547383308E-1
1.281719392E1,2.462779760E0,9.481525421E-2,6.427309513E-1
1.282188153E1,3.055656910E0,8.422141075E-1,1.353498340E0
1.282656908E1,4.169586658E0,1.797294617E0,4.560804367E-1
1.283125668E1,5.242897034E0,2.287233353E0,-1.261441708E0
1.283594429E1,5.521619320E0,3.999018192E0,-2.406679869E0
1.284063184E1,4.955416203E0,5.008770943E0,-3.849726439E0
1.284531944E1,5.046241283E0,5.311313629E0,-5.090970993E0
1.285000705E1,4.659759521E0,4.738686085E0,-5.950820923E0
1.285469460E1,3.685941219E0,4.213294506E0,-6.253879547E0
1.285938220E1,2.799089193E0,3.773046494E0,-5.828279972E0
1.286406976E1,2.266641140E0,3.609219074E0,-5.032386303E0
1.286875736E1,1.350569248E0,3.348269463E0,-4.256745338E0
1.287344496E1,-1.382236481E-1,2.697383404E0,-3.422803879E0
1.287813252E1,-1.681195736E0,2.291425705E0,-2.590755463E0
1.288282012E1,-2.500572681E0,2.163372517E0,-1.735011816E0
1.288750767E1,-3.410403252E0,2.179737091E0,-5.280637741E-1
1.289219528E1,-3.525627613E0,2.379964352E0,7.449710369E-1
1.289688288E1,-3.252779961E0,2.573916912E0,1.909060001E0
1.290157043E1,-2.672935486E0,2.768023014E0,2.212306023E0
1.290625804E1,-1.219029903E0,2.931798935E0,2.255351067E0
1.291094564E1,2.098760605E-1,3.130216599E0,2.495866776E0
1.291563319E1,2.126421928E-1,2.547021866E0,2.466405392E0
1.292032080E1,3.407588005E-1,2.177315712E0,2.777534008E0
1.292500835E1,5.312824249E-2,1.737938881E0,2.491314411E0
1.292969595E1,1.568531990E-1,8.083190918E-1,2.021644354E0
1.293438356E1,8.795628548E-1,6.788482666E-1,1.746597052E0
1.293907111E1,1.300958633E0,1.170638084E0,1.474955559E0
1.294375871E1,1.454176426E0,1.579846382E0,1.206551909E0
1.294844627E1,1.610452414E0,2.096890450E0,1.070551991E0
1.295313387E1,1.619854927E0,2.472035408E0,8.803975582E-1
1.295782148E1,1.395329237E0,2.895579338E0,7.451558113E-1
1.296250903E1,9.452705383E-1,3.295089245E0,2.925860882E-1
1.296719663E1,3.926110268E-1,3.364739418E0,2.094557285E-1
1.297188424E1,-3.486857414E-1,3.085763931E0,2.180275917E-1
1.297657179E1,-9.193606377E-1,2.358047485E0,-2.473614216E-1
1.298125939E1,-4.295344353E-1,1.483682632E0,-1.000595331E0
1.298594694E1,7.735962868E-1,4.919667244E-1,-1.376262188E0
1.299063455E1,1.821894646E0,-2.632837296E-1,-2.053230762E0
1.299532215E1,2.105266333E0,-5.674991608E-1,-2.704271078E0
1.300000970E1,1.701190710E0,-5.319290161E-1,-3.168754816E0
1.300469731E1,8.489122391E-1,-2.728066444E-1,-3.090116501E0
1.300938486E1,1.028242111E-1,-1.594586372E-1,-2.809925795E0
1.301407246E1,-6.585869789E-1,-7.207441330E-2,-2.396842957E0
1.301876007E1,-9.822573662E-1,-9.181594849E-2,-1.830287695E0
1.302344762E1,-9.356513023E-1,-4.329195023E-1,-1.271470308E0
1.302813523E1,-1.012055397E0,-5.738363266E-1,-4.277970791E-1
1.303282278E1,-1.997695446E0,-1.475353241E-1,8.700528145E-1
1.303751038E1,-3.311423302E0,5.720925331E-1,2.109108448E0
1.304219799E1,-4.262920380E0,1.330895901E0,2.892949343E0
1.304688554E1,-4.514766216E0,1.837430954E0,3.053912401E0
1.305157314E1,-3.981068611E0,2.054483891E0,2.804105043E0
1.305626069E1,-2.913589954E0,1.863865852E0,2.194517851E0
1.306094830E1,-1.983621120E0,1.581976891E0,1.640968204E0
1.306563590E1,-1.590354443E0,1.428657055E0,1.129234910E0
1.307032345E1,-1.924194813E0,1.455650806E0,3.417451382E-1
1.307501106E1,-2.386901855E0,1.537814617E0,-4.455158710E-1
1.307969866E1,-2.308276176E0,1.259187222E0,-1.000481129E0
1.308438621E1,-1.559010983E0,8.644380569E-1,-1.448662758E0
1.308907382E1,-4.404215813E-1,4.932394028E-1,-1.727208376E0
1.309376137E1,7.421584129E-1,2.268743515E-2,-1.849274158E0
1.309844898E1,1.588687897E0,-3.113188744E-1,-1.914619446E0
1.310313653E1,2.081759930E0,-4.315290451E-1,-1.866531610E0
1.310782413E1,2.174077272E0,-5.053167343E-1,-1.810523033E0
1.311251174E1,2.281036615E0,-7.525734901E-1,-1.764105320E0
1.311719929E1,2.252700090E0,-7.526011467E-1,-1.231589556E0
1.312188689E1,1.953596592E0,-5.441284180E-1,-6.924834251E-1
1.312657444E1,1.650353909E0,2.045106888E-2,-3.446996212E-1
1.313126205E1,1.323121548E0,6.054978371E-1,-1.781294346E-1
1.313594965E1,1.240196228E0,8.952846527E-1,-2.903587818E-1
1.314063720E1,1.259079933E0,9.525060654E-1,-6.719946861E-2
1.314532481E1,1.365908146E0,8.254375458E-1,1.741805077E-1
1.315001236E1,1.369155407E0,7.439975739E-1,5.117785931E-1
1.315469996E1,1.435201168E0,7.561178207E-1,7.537806034E-1
1.315938757E1,1.543419838E0,8.422904015E-1,1.124438286E0
1.316407512E1,1.913387299E0,7.682695389E-1,1.338583708E0
1.316876272E1,2.191381454E0,6.966772079E-1,1.113520026E0
1.317345028E1,2.363874912E0,5.460085869E-1,4.942086935E-1
1.317813788E1,2.288427830E0,4.547052383E-1,-2.602483034E-1
1.318282543E1,2.037554264E0,5.225863457E-1,-1.168265820E0
1.318751304E1,1.779078484E0,7.871961594E-1,-2.109091759E0
1.319220064E1,1.384078503E0,1.376850128E0,-2.808516741E0
1.319688819E1,7.041292191E-1,2.539209366E0,-3.229538441E0
1.320157580E1,2.029223442E-1,3.561458588E0,-3.261715651E0
1.320626335E1,4.976558685E-1,3.990920544E0,-2.890057564E0
1.321095095E1,1.182549477E0,4.116938591E0,-2.276789904E0
1.321563851E1,1.631900787E0,4.256853104E0,-1.683548570E0
1.322032611E1,1.898434639E0,4.568974972E0,-7.735425234E-1
1.322501371E1,2.001682281E0,4.427697659E0,2.390849590E-1
1.322970127E1,2.261976719E0,3.944073677E0,7.969584465E-1
1.323438887E1,2.291358948E0,3.663383961E0,1.533454895E0
1.323907642E1,1.879488945E0,3.451524734E0,2.530055046E0
1.324376403E1,1.217000961E0,3.250437737E0,3.019169331E0
1.324845163E1,1.087686062E0,2.969480991E0,3.133638620E0
1.325313918E1,1.726877213E0,2.759168148E0,3.504997253E0
1.325782679E1,1.474204540E0,2.461029053E0,2.426907063E0
1.326251434E1,7.590274811E-1,2.020539761E0,9.524858594E-1
1.326720194E1,-1.090078354E-1,1.732036114E0,-1.558132768E-1
1.327188950E1,-1.087970734E0,1.421217918E0,-6.965575814E-1
1.327657710E1,-1.791030884E0,1.044069290E0,-8.980224133E-1
1.328126470E1,-2.194422722E0,8.588409424E-1,-5.658318996E-1
1.328595226E1,-1.800438881E0,6.947479248E-1,-1.297175288E-1
1.329063986E1,-1.566068649E0,2.843713760E-1,-4.478257298E-1
1.329532741E1,-1.242207527E0,1.256756783E-1,2.727603316E-1
1.330001502E1,-1.206533432E0,-1.256284714E-1,4.629594982E-1
1.330470257E1,-1.196288109E0,-2.166171074E-1,2.821554542E-1
1.330939017E1,-1.092340469E0,-2.433857918E-1,2.443400323E-1
1.331407778E1,-9.047203064E-1,-4.548411369E-1,4.901519418E-1
1.331876533E1,-6.146163940E-1,-7.553153038E-1,8.246557117E-1
1.332345293E1,-2.460536957E-1,-1.001227379E0,1.114099264E0
1.332814048E1,-1.005325317E-1,-1.064089298E0,1.783738852E0
1.333282809E1,-2.362604141E-1,-1.280609846E0,2.170791626E0
1.333751564E1,-4.437227249E-1,-1.834237814E0,2.268592358E0
1.334220325E1,-7.383098602E-1,-2.564621687E0,2.230726242E0
1.334689085E1,-9.443740845E-1,-3.374139786E0,2.182786942E0
1.335157840E1,-1.632760048E0,-4.166759491E0,2.059853792E0
1.335626601E1,-2.315635681E0,-4.944450378E0,3.115874767E0
1.336095356E1,-1.902067184E0,-5.748845100E0,3.414789200E0
1.336564116E1,-7.457494736E-1,-6.759202957E0,3.346976280E0
1.337032871E1,1.451082230E-1,-7.724666595E0,3.177969456E0
1.337501632E1,9.536094666E-1,-8.590822220E0,2.786043644E0
1.337970387E1,1.336392879E0,-9.232913971E0,2.193207026E0
1.338439148E1,1.217934608E0,-9.589526176E0,1.550185561E0
1.338907903E1,8.812351227E-1,-9.719312668E0,5.724613667E-1
1.339376663E1,6.525201797E-1,-9.566054344E0,-3.904440403E-1
1.339845424E1,9.686164856E-1,-9.291236877E0,-1.420130491E0
1.340314179E1,1.826460361E0,-8.705875397E0,-2.415607452E0
1.340782939E1,2.294814110E0,-7.952085495E0,-3.206743240E0
1.341251694E1,1.714304924E0,-7.194140434E0,-3.516347408E0
1.341720455E1,6.443576813E-1,-6.601702690E0,-3.371758223E0
1.342189210E1,1.200008392E-2,-5.907498837E0,-2.656008482E0
1.342657970E1,7.430076599E-2,-4.904881001E0,-1.404439926E0
1.343126726E1,5.763959885E-1,-4.174515724E0,-1.654477119E-1
1.343595486E1,7.141437531E-1,-4.083217144E0,1.136357903E0
1.344064241E1,5.065660477E-1,-3.668746710E0,2.580803394E0
1.344533002E1,5.754384995E-1,-2.747754574E0,3.927495956E0
1.345001762E1,9.542083740E-1,-1.786552310E0,4.453317642E0
1.345470517E1,1.159726143E0,-6.408126354E-1,4.414787769E0
1.345939278E1,9.244976044E-1,3.882071972E-1,3.717775583E0
1.346408033E1,1.018902779E0,1.023804426E0,2.625380993E0
1.346876793E1,1.008200645E0,1.242350340E0,1.397677898E0
1.347345548E1,8.167095184E-1,1.622035503E0,2.456014156E-1
1.347814309E1,5.260028839E-1,2.076170921E0,-6.457864046E-1
1.348283059E1,1.505661011E-1,2.241222382E0,-1.009602308E0
1.348751825E1,1.303968430E-1,2.155928135E0,-1.138607979E0
1.349220580E1,3.487205505E-2,2.179260015E0,-7.890217304E-1
1.349689340E1,-1.167249680E-1,2.110435009E0,-2.914388180E-1
1.350158101E1,1.347799301E-1,2.040924549E0,-2.772948742E-1
1.350626856E1,5.884056091E-1,1.908863544E0,-6.512444019E-1
1.351095616E1,9.528799057E-1,1.704442024E0,-1.272386312E0
1.351564371E1,8.891716003E-1,1.368820906E0,-2.277675629E0
1.352033132E1,2.346963882E-1,1.152017832E0,-3.430352211E0
1.352501887E1,-7.573966980E-1,1.199017048E0,-3.574227095E0
1.352970648E1,-1.289547920E0,1.196902990E0,-3.119875908E0
1.353439403E1,-1.487672806E0,1.201840162E0,-2.433379889E0
1.353908163E1,-1.123315811E0,9.083895683E-1,-1.693550587E0
1.354376918E1,-6.133346558E-1,7.911770344E-1,-8.256659508E-1
1.354845679E1,-4.025106430E-1,9.610447884E-1,2.822854519E-1
1.355314434E1,-3.040361404E-1,1.299444675E0,1.393079758E0
1.355783194E1,-1.122617722E-1,1.803459883E0,1.922472000E0
1.356251950E1,5.700063705E-1,2.217127085E0,1.796021342E0
1.356720710E1,1.322524548E0,2.160109997E0,1.510304928E0
1.357189465E1,1.184655190E0,2.311455965E0,1.680974483E0
1.357658226E1,8.316507339E-1,2.283015728E0,1.153303623E0
1.358126986E1,8.901901245E-1,2.055589914E0,7.770713568E-1
1.358595741E1,1.126259804E0,1.620142221E0,7.738020420E-1
1.359064502E1,1.133898735E0,1.153796196E0,8.107684851E-1
1.359533257E1,7.364768982E-1,7.895045280E-1,1.288225889E0
1.360002017E1,3.497972488E-1,3.685126305E-1,2.139763832E0
1.360470772E1,-1.035194397E-1,-1.912436485E-1,3.013955593E0
1.360939533E1,-6.460475922E-2,-8.083631992E-1,3.434831142E0
1.361408288E1,-5.291996002E-1,-1.388401747E0,3.266822338E0
1.361877048E1,-6.176033020E-1,-1.678661466E0,2.975125790E0
1.362345804E1,-8.325414658E-1,-1.733160973E0,2.588543653E0
1.362814564E1,-1.451694489E0,-1.635040879E0,2.164643764E0
1.363283319E1,-1.432296753E0,-1.341518879E0,1.443715096E0
1.363752080E1,-1.037240028E0,-7.898378372E-1,6.196616888E-1
1.364220835E1,-7.682647705E-1,-4.721958637E-1,-4.385743141E-1
1.364689595E1,-4.860038757E-1,-4.213390350E-1,-1.011050224E0
1.365158351E1,-9.424304962E-2,-3.250384331E-1,-9.319565296E-1
1.365627111E1,1.727771759E-1,-2.494895458E-1,-4.737350941E-1
1.366095866E1,6.642885208E-1,1.219878197E-1,2.448794842E-1
1.366564627E1,8.541088104E-1,2.784812450E-1,4.082300663E-1
1.367033382E1,1.488539219E0,3.077085018E-1,3.765090704E-1
1.367502142E1,1.749889374E0,3.445050716E-1,2.461692095E-1
1.367970898E1,1.940028667E0,6.042366028E-1,4.564243555E-1
1.368439658E1,1.738564014E0,7.227559090E-1,5.385514498E-1
1.368908413E1,1.375109196E0,7.188057899E-1,4.643963575E-1
1.369377174E1,1.576376438E0,8.123688698E-1,2.675569057E-1
1.369845924E1,1.553423882E0,7.451829910E-1,-6.301379204E-2
1.370314689E1,1.560575008E0,7.608277798E-1,-4.396343231E-1
1.370783444E1,1.205999374E0,4.706320763E-1,-9.221692085E-1
1.371252205E1,6.708879471E-1,2.310760021E-1,-1.563198566E0
1.371720960E1,2.412843704E-1,3.269517422E-1,-2.051140070E0
1.372189720E1,-2.890405655E-1,5.843982697E-1,-2.113785744E0
1.372658476E1,-3.319272995E-1,5.542478561E-1,-1.928711414E0
1.373127236E1,8.357143402E-2,4.388594627E-1,-1.519299984E0
1.373595996E1,1.920566559E-1,-6.642198563E-2,-6.067144871E-1
1.374064752E1,8.164281845E-1,-1.988468170E-1,6.287386417E-1
1.374533507E1,8.992366791E-1,-3.451735973E-1,1.429987669E0
1.375002267E1,9.137864113E-1,-3.853249550E-1,1.972818851E0
1.375471028E1,9.554643631E-1,-3.668262959E-1,2.331161499E0
1.375939783E1,8.138561249E-1,-5.196259022E-1,2.504823685E0
1.376408543E1,8.099889755E-1,-9.348077774E-1,2.213808298E0
1.376877298E1,8.758926392E-2,-1.065081835E0,1.718917966E0
1.377346054E1,-1.143794060E0,-8.807258606E-1,1.216574669E0
1.377814814E1,-1.818362236E0,-7.042567730E-1,8.586584330E-1
1.378283569E1,-2.008412361E0,-6.503510475E-1,6.584137678E-1
1.378752330E1,-1.756628990E0,-3.911643028E-1,8.791660070E-1
1.379221085E1,-1.234383583E0,2.345447540E-1,1.531697035E0
1.379689845E1,-7.992029190E-1,1.048715115E0,2.225988626E0
1.380158601E1,-5.126438141E-1,1.565944672E0,2.668394089E0
1.380627361E1,-3.462677002E-1,1.351450443E0,2.616734743E0
1.381096116E1,-8.357219696E-1,8.202762604E-1,1.988909721E0
1.381564877E1,-7.999992371E-1,-8.677577972E-2,1.557050109E0
1.382033632E1,-1.377776146E0,-6.390328407E-1,1.239047885E0
1.382502392E1,-6.556262970E-1,-9.807324409E-1,8.495869637E-1
1.382971148E1,-1.087900162E0,-1.486650944E0,-2.858455181E-1
1.383439908E1,-1.282753944E0,-1.092237473E0,-1.183045387E0
1.383908663E1,-1.143836975E0,-5.965189934E-1,-1.835642815E0
1.384377424E1,-6.989345551E-1,-1.656403542E-1,-2.489452839E0
1.384846179E1,-6.154441833E-2,1.635136604E-1,-3.108605862E0
1.385314939E1,-9.154987335E-2,2.717266083E-1,-3.570384741E0
1.385783694E1,-8.839282990E-1,6.510357857E-1,-4.109295368E0
1.386252455E1,-4.684009552E-1,1.807652473E0,-3.893982172E0
1.386721210E1,-1.103024483E0,2.326228142E0,-3.252971649E0
1.387189970E1,-1.439746857E0,2.378938198E0,-2.639058352E0
1.387658726E1,-8.923087120E-1,1.464007854E0,-2.365182400E0
1.388127486E1,-1.026288986E0,6.577177048E-1,-1.672255039E0
1.388596241E1,-8.144130707E-1,3.893780708E-1,-8.505380154E-1
1.389065002E1,-1.501738548E0,-1.850919724E-1,-2.865760326E-1
1.389533757E1,-2.155959606E0,-1.002526283E-1,1.086793065E0
1.390002517E1,-2.654576302E0,2.847023010E-1,2.360246658E0
1.390471273E1,-2.636457443E0,-6.713676453E-2,2.813699007E0
